[2025-03-07T22:31:38.509+0000] {crawl_data.py:111} INFO - Extracted page 27 - thiet-bi-kts-phu-kien-so
[2025-03-07T22:31:40.477+0000] {crawl_data.py:111} INFO - Extracted page 28 - thiet-bi-kts-phu-kien-so
[2025-03-07T22:31:43.425+0000] {crawl_data.py:111} INFO - Extracted page 29 - thiet-bi-kts-phu-kien-so
[2025-03-07T22:31:45.799+0000] {crawl_data.py:111} INFO - Extracted page 30 - thiet-bi-kts-phu-kien-so
[2025-03-07T22:31:47.741+0000] {crawl_data.py:111} INFO - Extracted page 31 - thiet-bi-kts-phu-kien-so
[2025-03-07T22:31:50.199+0000] {crawl_data.py:111} INFO - Extracted page 32 - thiet-bi-kts-phu-kien-so
[2025-03-07T22:31:52.374+0000] {crawl_data.py:111} INFO - Extracted page 33 - thiet-bi-kts-phu-kien-so
[2025-03-07T22:31:55.405+0000] {crawl_data.py:111} INFO - Extracted page 34 - thiet-bi-kts-phu-kien-so
[2025-03-07T22:31:58.408+0000] {crawl_data.py:111} INFO - Extracted page 35 - thiet-bi-kts-phu-kien-so
[2025-03-07T22:32:00.602+0000] {crawl_data.py:111} INFO - Extracted page 36 - thiet-bi-kts-phu-kien-so
[2025-03-07T22:32:02.124+0000] {crawl_data.py:111} INFO - Extracted page 37 - thiet-bi-kts-phu-kien-so
[2025-03-07T22:32:04.220+0000] {crawl_data.py:111} INFO - Extracted page 38 - thiet-bi-kts-phu-kien-so
[2025-03-07T22:32:06.462+0000] {crawl_data.py:111} INFO - Extracted page 39 - thiet-bi-kts-phu-kien-so
[2025-03-07T22:32:08.684+0000] {crawl_data.py:111} INFO - Extracted page 40 - thiet-bi-kts-phu-kien-so
[2025-03-07T22:32:10.370+0000] {crawl_data.py:111} INFO - Extracted page 1 - thoi-trang-nu
[2025-03-07T22:32:11.833+0000] {crawl_data.py:111} INFO - Extracted page 2 - thoi-trang-nu
[2025-03-07T22:32:14.053+0000] {crawl_data.py:111} INFO - Extracted page 3 - thoi-trang-nu
[2025-03-07T22:32:15.648+0000] {crawl_data.py:111} INFO - Extracted page 4 - thoi-trang-nu
[2025-03-07T22:32:18.193+0000] {crawl_data.py:111} INFO - Extracted page 5 - thoi-trang-nu
[2025-03-07T22:32:20.417+0000] {crawl_data.py:111} INFO - Extracted page 6 - thoi-trang-nu
[2025-03-07T22:32:22.686+0000] {crawl_data.py:111} INFO - Extracted page 7 - thoi-trang-nu
[2025-03-07T22:32:24.156+0000] {crawl_data.py:111} INFO - Extracted page 8 - thoi-trang-nu
[2025-03-07T22:32:26.501+0000] {crawl_data.py:111} INFO - Extracted page 9 - thoi-trang-nu
[2025-03-07T22:32:28.935+0000] {crawl_data.py:111} INFO - Extracted page 10 - thoi-trang-nu
[2025-03-07T22:32:30.705+0000] {crawl_data.py:111} INFO - Extracted page 11 - thoi-trang-nu
[2025-03-07T22:32:33.049+0000] {crawl_data.py:111} INFO - Extracted page 12 - thoi-trang-nu
[2025-03-07T22:32:34.642+0000] {crawl_data.py:111} INFO - Extracted page 13 - thoi-trang-nu
[2025-03-07T22:32:37.714+0000] {crawl_data.py:111} INFO - Extracted page 14 - thoi-trang-nu
[2025-03-07T22:32:39.284+0000] {crawl_data.py:111} INFO - Extracted page 15 - thoi-trang-nu
[2025-03-07T22:32:42.072+0000] {crawl_data.py:111} INFO - Extracted page 16 - thoi-trang-nu
[2025-03-07T22:32:44.112+0000] {crawl_data.py:111} INFO - Extracted page 17 - thoi-trang-nu
[2025-03-07T22:32:46.674+0000] {crawl_data.py:111} INFO - Extracted page 18 - thoi-trang-nu
[2025-03-07T22:32:49.551+0000] {crawl_data.py:111} INFO - Extracted page 19 - thoi-trang-nu
[2025-03-07T22:32:52.237+0000] {crawl_data.py:111} INFO - Extracted page 20 - thoi-trang-nu
[2025-03-07T22:32:55.213+0000] {crawl_data.py:111} INFO - Extracted page 21 - thoi-trang-nu
[2025-03-07T22:32:57.846+0000] {crawl_data.py:111} INFO - Extracted page 22 - thoi-trang-nu
[2025-03-07T22:32:59.697+0000] {crawl_data.py:111} INFO - Extracted page 23 - thoi-trang-nu
[2025-03-07T22:33:01.409+0000] {crawl_data.py:111} INFO - Extracted page 24 - thoi-trang-nu
[2025-03-07T22:33:03.684+0000] {crawl_data.py:111} INFO - Extracted page 25 - thoi-trang-nu
[2025-03-07T22:33:06.791+0000] {crawl_data.py:111} INFO - Extracted page 26 - thoi-trang-nu
[2025-03-07T22:33:10.032+0000] {crawl_data.py:111} INFO - Extracted page 27 - thoi-trang-nu
[2025-03-07T22:33:12.449+0000] {crawl_data.py:111} INFO - Extracted page 28 - thoi-trang-nu
[2025-03-07T22:33:14.122+0000] {crawl_data.py:111} INFO - Extracted page 29 - thoi-trang-nu
[2025-03-07T22:33:17.225+0000] {crawl_data.py:111} INFO - Extracted page 30 - thoi-trang-nu
[2025-03-07T22:33:20.051+0000] {crawl_data.py:111} INFO - Extracted page 31 - thoi-trang-nu
[2025-03-07T22:33:23.249+0000] {crawl_data.py:111} INFO - Extracted page 32 - thoi-trang-nu
[2025-03-07T22:33:24.557+0000] {crawl_data.py:111} INFO - Extracted page 33 - thoi-trang-nu
[2025-03-07T22:33:27.202+0000] {crawl_data.py:111} INFO - Extracted page 34 - thoi-trang-nu
[2025-03-07T22:33:29.595+0000] {crawl_data.py:111} INFO - Extracted page 35 - thoi-trang-nu
[2025-03-07T22:33:31.659+0000] {crawl_data.py:111} INFO - Extracted page 36 - thoi-trang-nu
[2025-03-07T22:33:34.502+0000] {crawl_data.py:111} INFO - Extracted page 37 - thoi-trang-nu
[2025-03-07T22:33:36.801+0000] {crawl_data.py:111} INFO - Extracted page 38 - thoi-trang-nu
[2025-03-07T22:33:39.442+0000] {crawl_data.py:111} INFO - Extracted page 39 - thoi-trang-nu
[2025-03-07T22:33:41.480+0000] {crawl_data.py:111} INFO - Extracted page 40 - thoi-trang-nu
[2025-03-07T22:33:43.454+0000] {crawl_data.py:111} INFO - Extracted page 1 - thoi-trang-nam
[2025-03-07T22:33:45.756+0000] {crawl_data.py:111} INFO - Extracted page 2 - thoi-trang-nam
[2025-03-07T22:33:47.683+0000] {crawl_data.py:111} INFO - Extracted page 3 - thoi-trang-nam
[2025-03-07T22:33:49.952+0000] {crawl_data.py:111} INFO - Extracted page 4 - thoi-trang-nam
[2025-03-07T22:33:52.129+0000] {crawl_data.py:111} INFO - Extracted page 5 - thoi-trang-nam
[2025-03-07T22:33:53.423+0000] {crawl_data.py:111} INFO - Extracted page 6 - thoi-trang-nam
[2025-03-07T22:33:55.879+0000] {crawl_data.py:111} INFO - Extracted page 7 - thoi-trang-nam
[2025-03-07T22:33:58.187+0000] {crawl_data.py:111} INFO - Extracted page 8 - thoi-trang-nam
[2025-03-07T22:34:01.068+0000] {crawl_data.py:111} INFO - Extracted page 9 - thoi-trang-nam
[2025-03-07T22:34:04.023+0000] {crawl_data.py:111} INFO - Extracted page 10 - thoi-trang-nam
[2025-03-07T22:34:06.176+0000] {crawl_data.py:111} INFO - Extracted page 11 - thoi-trang-nam
[2025-03-07T22:34:08.659+0000] {crawl_data.py:111} INFO - Extracted page 12 - thoi-trang-nam
[2025-03-07T22:34:11.351+0000] {crawl_data.py:111} INFO - Extracted page 13 - thoi-trang-nam
[2025-03-07T22:34:13.384+0000] {crawl_data.py:111} INFO - Extracted page 14 - thoi-trang-nam
[2025-03-07T22:34:14.952+0000] {crawl_data.py:111} INFO - Extracted page 15 - thoi-trang-nam
[2025-03-07T22:34:17.901+0000] {crawl_data.py:111} INFO - Extracted page 16 - thoi-trang-nam
[2025-03-07T22:34:19.963+0000] {crawl_data.py:111} INFO - Extracted page 17 - thoi-trang-nam
[2025-03-07T22:34:21.691+0000] {crawl_data.py:111} INFO - Extracted page 18 - thoi-trang-nam
[2025-03-07T22:34:23.779+0000] {crawl_data.py:111} INFO - Extracted page 19 - thoi-trang-nam
[2025-03-07T22:34:26.108+0000] {crawl_data.py:111} INFO - Extracted page 20 - thoi-trang-nam
[2025-03-07T22:34:27.651+0000] {crawl_data.py:111} INFO - Extracted page 21 - thoi-trang-nam
[2025-03-07T22:34:30.147+0000] {crawl_data.py:111} INFO - Extracted page 22 - thoi-trang-nam
[2025-03-07T22:34:31.542+0000] {crawl_data.py:111} INFO - Extracted page 23 - thoi-trang-nam
[2025-03-07T22:34:32.850+0000] {crawl_data.py:111} INFO - Extracted page 24 - thoi-trang-nam
[2025-03-07T22:34:34.297+0000] {crawl_data.py:111} INFO - Extracted page 25 - thoi-trang-nam
[2025-03-07T22:34:36.916+0000] {crawl_data.py:111} INFO - Extracted page 26 - thoi-trang-nam
[2025-03-07T22:34:38.510+0000] {crawl_data.py:111} INFO - Extracted page 27 - thoi-trang-nam
[2025-03-07T22:34:40.646+0000] {crawl_data.py:111} INFO - Extracted page 28 - thoi-trang-nam
[2025-03-07T22:34:43.573+0000] {crawl_data.py:111} INFO - Extracted page 29 - thoi-trang-nam
[2025-03-07T22:34:45.513+0000] {crawl_data.py:111} INFO - Extracted page 30 - thoi-trang-nam
[2025-03-07T22:34:46.862+0000] {crawl_data.py:111} INFO - Extracted page 31 - thoi-trang-nam
[2025-03-07T22:34:49.492+0000] {crawl_data.py:111} INFO - Extracted page 32 - thoi-trang-nam
[2025-03-07T22:34:51.715+0000] {crawl_data.py:111} INFO - Extracted page 33 - thoi-trang-nam
[2025-03-07T22:34:53.077+0000] {crawl_data.py:111} INFO - Extracted page 34 - thoi-trang-nam
[2025-03-07T22:34:56.208+0000] {crawl_data.py:111} INFO - Extracted page 35 - thoi-trang-nam
[2025-03-07T22:34:59.436+0000] {crawl_data.py:111} INFO - Extracted page 36 - thoi-trang-nam
[2025-03-07T22:35:01.597+0000] {crawl_data.py:111} INFO - Extracted page 37 - thoi-trang-nam
[2025-03-07T22:35:03.394+0000] {crawl_data.py:111} INFO - Extracted page 38 - thoi-trang-nam
[2025-03-07T22:35:06.643+0000] {crawl_data.py:111} INFO - Extracted page 39 - thoi-trang-nam
[2025-03-07T22:35:08.207+0000] {crawl_data.py:111} INFO - Extracted page 40 - thoi-trang-nam
[2025-03-07T22:35:11.269+0000] {crawl_data.py:111} INFO - Extracted page 1 - dong-ho-va-trang-suc
[2025-03-07T22:35:14.373+0000] {crawl_data.py:111} INFO - Extracted page 2 - dong-ho-va-trang-suc
[2025-03-07T22:35:16.689+0000] {crawl_data.py:111} INFO - Extracted page 3 - dong-ho-va-trang-suc
[2025-03-07T22:35:19.600+0000] {crawl_data.py:111} INFO - Extracted page 4 - dong-ho-va-trang-suc
[2025-03-07T22:35:22.536+0000] {crawl_data.py:111} INFO - Extracted page 5 - dong-ho-va-trang-suc
[2025-03-07T22:35:24.020+0000] {crawl_data.py:111} INFO - Extracted page 6 - dong-ho-va-trang-suc
[2025-03-07T22:35:27.130+0000] {crawl_data.py:111} INFO - Extracted page 7 - dong-ho-va-trang-suc
[2025-03-07T22:35:29.703+0000] {crawl_data.py:111} INFO - Extracted page 8 - dong-ho-va-trang-suc
[2025-03-07T22:35:31.046+0000] {crawl_data.py:111} INFO - Extracted page 9 - dong-ho-va-trang-suc
[2025-03-07T22:35:32.999+0000] {crawl_data.py:111} INFO - Extracted page 10 - dong-ho-va-trang-suc
[2025-03-07T22:35:35.133+0000] {crawl_data.py:111} INFO - Extracted page 11 - dong-ho-va-trang-suc
[2025-03-07T22:35:37.515+0000] {crawl_data.py:111} INFO - Extracted page 12 - dong-ho-va-trang-suc
[2025-03-07T22:35:38.926+0000] {crawl_data.py:111} INFO - Extracted page 13 - dong-ho-va-trang-suc
[2025-03-07T22:35:41.022+0000] {crawl_data.py:111} INFO - Extracted page 14 - dong-ho-va-trang-suc
[2025-03-07T22:35:43.850+0000] {crawl_data.py:111} INFO - Extracted page 15 - dong-ho-va-trang-suc
[2025-03-07T22:35:46.238+0000] {crawl_data.py:111} INFO - Extracted page 16 - dong-ho-va-trang-suc
[2025-03-07T22:35:50.815+0000] {crawl_data.py:111} INFO - Extracted page 17 - dong-ho-va-trang-suc
[2025-03-07T22:35:53.037+0000] {crawl_data.py:111} INFO - Extracted page 18 - dong-ho-va-trang-suc
[2025-03-07T22:35:55.439+0000] {crawl_data.py:111} INFO - Extracted page 19 - dong-ho-va-trang-suc
[2025-03-07T22:35:58.147+0000] {crawl_data.py:111} INFO - Extracted page 20 - dong-ho-va-trang-suc
[2025-03-07T22:36:00.266+0000] {crawl_data.py:111} INFO - Extracted page 21 - dong-ho-va-trang-suc
[2025-03-07T22:36:01.646+0000] {crawl_data.py:111} INFO - Extracted page 22 - dong-ho-va-trang-suc
[2025-03-07T22:36:04.797+0000] {crawl_data.py:111} INFO - Extracted page 23 - dong-ho-va-trang-suc
[2025-03-07T22:36:06.819+0000] {crawl_data.py:111} INFO - Extracted page 24 - dong-ho-va-trang-suc
[2025-03-07T22:36:09.809+0000] {crawl_data.py:111} INFO - Extracted page 25 - dong-ho-va-trang-suc
[2025-03-07T22:36:11.255+0000] {crawl_data.py:111} INFO - Extracted page 26 - dong-ho-va-trang-suc
[2025-03-07T22:36:12.551+0000] {crawl_data.py:111} INFO - Extracted page 27 - dong-ho-va-trang-suc
[2025-03-07T22:36:15.272+0000] {crawl_data.py:111} INFO - Extracted page 28 - dong-ho-va-trang-suc
[2025-03-07T22:36:18.325+0000] {crawl_data.py:111} INFO - Extracted page 29 - dong-ho-va-trang-suc
[2025-03-07T22:36:20.568+0000] {crawl_data.py:111} INFO - Extracted page 30 - dong-ho-va-trang-suc
[2025-03-07T22:36:22.423+0000] {crawl_data.py:111} INFO - Extracted page 31 - dong-ho-va-trang-suc
[2025-03-07T22:36:24.658+0000] {crawl_data.py:111} INFO - Extracted page 32 - dong-ho-va-trang-suc
[2025-03-07T22:36:26.858+0000] {crawl_data.py:111} INFO - Extracted page 33 - dong-ho-va-trang-suc
[2025-03-07T22:36:28.914+0000] {crawl_data.py:111} INFO - Extracted page 34 - dong-ho-va-trang-suc
[2025-03-07T22:36:31.433+0000] {crawl_data.py:111} INFO - Extracted page 35 - dong-ho-va-trang-suc
[2025-03-07T22:36:33.686+0000] {crawl_data.py:111} INFO - Extracted page 36 - dong-ho-va-trang-suc
[2025-03-07T22:36:36.465+0000] {crawl_data.py:111} INFO - Extracted page 37 - dong-ho-va-trang-suc
[2025-03-07T22:36:38.836+0000] {crawl_data.py:111} INFO - Extracted page 38 - dong-ho-va-trang-suc
[2025-03-07T22:36:40.802+0000] {crawl_data.py:111} INFO - Extracted page 39 - dong-ho-va-trang-suc
[2025-03-07T22:36:43.740+0000] {crawl_data.py:111} INFO - Extracted page 40 - dong-ho-va-trang-suc
[2025-03-07T22:36:45.490+0000] {crawl_data.py:111} INFO - Extracted page 1 - dien-tu-dien-lanh
[2025-03-07T22:36:47.001+0000] {crawl_data.py:111} INFO - Extracted page 2 - dien-tu-dien-lanh
[2025-03-07T22:36:48.589+0000] {crawl_data.py:111} INFO - Extracted page 3 - dien-tu-dien-lanh
[2025-03-07T22:36:50.574+0000] {crawl_data.py:111} INFO - Extracted page 4 - dien-tu-dien-lanh
[2025-03-07T22:36:53.127+0000] {crawl_data.py:111} INFO - Extracted page 5 - dien-tu-dien-lanh
[2025-03-07T22:36:54.983+0000] {crawl_data.py:111} INFO - Extracted page 6 - dien-tu-dien-lanh
[2025-03-07T22:36:57.223+0000] {crawl_data.py:111} INFO - Extracted page 7 - dien-tu-dien-lanh
[2025-03-07T22:37:00.380+0000] {crawl_data.py:111} INFO - Extracted page 8 - dien-tu-dien-lanh
[2025-03-07T22:37:02.572+0000] {crawl_data.py:111} INFO - Extracted page 9 - dien-tu-dien-lanh
[2025-03-07T22:37:04.450+0000] {crawl_data.py:111} INFO - Extracted page 10 - dien-tu-dien-lanh
[2025-03-07T22:37:07.381+0000] {crawl_data.py:111} INFO - Extracted page 11 - dien-tu-dien-lanh
[2025-03-07T22:37:10.049+0000] {crawl_data.py:111} INFO - Extracted page 12 - dien-tu-dien-lanh
[2025-03-07T22:37:11.512+0000] {crawl_data.py:111} INFO - Extracted page 13 - dien-tu-dien-lanh
[2025-03-07T22:37:13.149+0000] {crawl_data.py:111} INFO - Extracted page 14 - dien-tu-dien-lanh
[2025-03-07T22:37:16.243+0000] {crawl_data.py:111} INFO - Extracted page 15 - dien-tu-dien-lanh
[2025-03-07T22:37:19.003+0000] {crawl_data.py:111} INFO - Extracted page 16 - dien-tu-dien-lanh
[2025-03-07T22:37:22.033+0000] {crawl_data.py:111} INFO - Extracted page 17 - dien-tu-dien-lanh
[2025-03-07T22:37:23.974+0000] {crawl_data.py:111} INFO - Extracted page 18 - dien-tu-dien-lanh
[2025-03-07T22:37:25.832+0000] {crawl_data.py:111} INFO - Extracted page 19 - dien-tu-dien-lanh
[2025-03-07T22:37:28.606+0000] {crawl_data.py:111} INFO - Extracted page 20 - dien-tu-dien-lanh
[2025-03-07T22:37:31.803+0000] {crawl_data.py:111} INFO - Extracted page 21 - dien-tu-dien-lanh
[2025-03-07T22:37:33.863+0000] {crawl_data.py:111} INFO - Extracted page 22 - dien-tu-dien-lanh
[2025-03-07T22:37:36.680+0000] {crawl_data.py:111} INFO - Extracted page 23 - dien-tu-dien-lanh
[2025-03-07T22:37:38.014+0000] {crawl_data.py:111} INFO - Extracted page 24 - dien-tu-dien-lanh
[2025-03-07T22:37:40.980+0000] {crawl_data.py:111} INFO - Extracted page 25 - dien-tu-dien-lanh
[2025-03-07T22:37:43.161+0000] {crawl_data.py:111} INFO - Extracted page 26 - dien-tu-dien-lanh
[2025-03-07T22:37:44.738+0000] {crawl_data.py:111} INFO - Extracted page 27 - dien-tu-dien-lanh
[2025-03-07T22:37:46.604+0000] {crawl_data.py:111} INFO - Extracted page 28 - dien-tu-dien-lanh
[2025-03-07T22:37:48.588+0000] {crawl_data.py:111} INFO - Extracted page 29 - dien-tu-dien-lanh
[2025-03-07T22:37:51.163+0000] {crawl_data.py:111} INFO - Extracted page 30 - dien-tu-dien-lanh
[2025-03-07T22:37:52.924+0000] {crawl_data.py:111} INFO - Extracted page 31 - dien-tu-dien-lanh
[2025-03-07T22:37:55.179+0000] {crawl_data.py:111} INFO - Extracted page 32 - dien-tu-dien-lanh
[2025-03-07T22:37:57.409+0000] {crawl_data.py:111} INFO - Extracted page 33 - dien-tu-dien-lanh
[2025-03-07T22:38:00.609+0000] {crawl_data.py:111} INFO - Extracted page 34 - dien-tu-dien-lanh
[2025-03-07T22:38:02.759+0000] {crawl_data.py:111} INFO - Extracted page 35 - dien-tu-dien-lanh
[2025-03-07T22:38:05.257+0000] {crawl_data.py:111} INFO - Extracted page 36 - dien-tu-dien-lanh
[2025-03-07T22:38:07.771+0000] {crawl_data.py:111} INFO - Extracted page 37 - dien-tu-dien-lanh
[2025-03-07T22:38:09.848+0000] {crawl_data.py:111} INFO - Extracted page 38 - dien-tu-dien-lanh
[2025-03-07T22:38:12.477+0000] {crawl_data.py:111} INFO - Extracted page 39 - dien-tu-dien-lanh
[2025-03-07T22:38:14.001+0000] {crawl_data.py:111} INFO - Extracted page 40 - dien-tu-dien-lanh
[2025-03-07T22:38:18.145+0000] {python.py:240} INFO - Done. Returned value was: tiki_raw_data/raw_20250307_223815.json
[2025-03-07T22:38:18.277+0000] {taskinstance.py:341} INFO - ::group::Post task execution logs
[2025-03-07T22:38:18.280+0000] {taskinstance.py:353} INFO - Marking task as SUCCESS. dag_id=tiki_extract_dag, task_id=extract_data, run_id=manual__2025-03-07T22:23:04.871134+00:00, execution_date=20250307T222304, start_date=20250307T222307, end_date=20250307T223818
[2025-03-07T22:38:18.344+0000] {logging_mixin.py:190} INFO - Task instance in success state
[2025-03-07T22:38:18.345+0000] {logging_mixin.py:190} INFO -  Previous state of the Task instance: running
[2025-03-07T22:38:18.346+0000] {logging_mixin.py:190} INFO - Dag name:tiki_extract_dag queued_at:2025-03-07 22:23:04.908774+00:00
[2025-03-07T22:38:18.347+0000] {logging_mixin.py:190} INFO - Task hostname:9a2d81a2e852 operator:PythonOperator
[2025-03-07T22:38:18.450+0000] {local_task_job_runner.py:266} INFO - Task exited with return code 0
[2025-03-07T22:38:18.550+0000] {taskinstance.py:3901} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2025-03-07T22:38:18.554+0000] {local_task_job_runner.py:245} INFO - ::endgroup::
